Status,Class,Type,Original Price,Price,Address,Address Lot/Unit,District,List Date,Price Date,Days On Market,City,State,Zip,Picture Count,MLS Number,Contract Date,Closing Date,Hotsheet Date
SOLD,Condominium,Condo,1495000,1275000,50 PUU ANOANO St,2301,Kaanapali,6/14/2023,10/13/2023,121,Lahaina,HI,96761,30,399120,9/2/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1495000,1275000,50 PUU ANOANO St,2301,Kaanapali,6/14/2023,10/13/2023,121,Lahaina,HI,96761,30,399120,9/2/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1495000,1275000,50 PUU ANOANO St,2301,Kaanapali,6/14/2023,10/13/2023,121,Lahaina,HI,96761,30,399120,9/2/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1495000,1275000,50 PUU ANOANO St,2301,Kaanapali,6/14/2023,10/13/2023,121,Lahaina,HI,96761,30,399120,9/2/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1495000,1275000,50 PUU ANOANO St,2301,Kaanapali,6/14/2023,10/13/2023,121,Lahaina,HI,96761,30,399120,9/2/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1990000,1900000,2757 S Kihei Rd,103,Kihei,7/5/2023,10/13/2023,100,Kihei,HI,96753,30,399306,9/21/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,1990000,1900000,2757 S Kihei Rd,103,Kihei,7/5/2023,10/13/2023,100,Kihei,HI,96753,30,399306,9/21/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,270000,260000,111 Kahului Beach Rd,A301,Kahului,7/14/2023,10/13/2023,91,Kahului,HI,96732,30,399370,9/30/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,270000,260000,111 Kahului Beach Rd,A301,Kahului,7/14/2023,10/13/2023,91,Kahului,HI,96732,30,399370,9/30/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,270000,260000,111 Kahului Beach Rd,A301,Kahului,7/14/2023,10/13/2023,91,Kahului,HI,96732,30,399370,9/30/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,270000,260000,111 Kahului Beach Rd,A301,Kahului,7/14/2023,10/13/2023,91,Kahului,HI,96732,30,399370,9/30/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,270000,260000,111 Kahului Beach Rd,A301,Kahului,7/14/2023,10/13/2023,91,Kahului,HI,96732,30,399370,9/30/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,537500,552300,50 Waipaa Ln,40-102,Wailuku,8/15/2023,10/13/2023,59,Wailuku,HI,96793,35,399577,9/8/2023,10/13/2023,10/13/2023
SOLD,Residential,Single Family,4200000,4200000,392 Wekiu Pl,,Kaanapali,9/8/2023,9/9/2023,35,Lahaina,HI,96761-2914,50,399733,9/13/2023,10/13/2023,10/13/2023
SOLD,Residential,Single Family,4200000,4200000,392 Wekiu Pl,,Kaanapali,9/8/2023,9/9/2023,35,Lahaina,HI,96761-2914,50,399733,9/13/2023,10/13/2023,10/13/2023
SOLD,Residential,Single Family,4200000,4200000,392 Wekiu Pl,,Kaanapali,9/8/2023,9/9/2023,35,Lahaina,HI,96761-2914,50,399733,9/13/2023,10/13/2023,10/13/2023
SOLD,Residential,Single Family,4200000,4200000,392 Wekiu Pl,,Kaanapali,9/8/2023,9/9/2023,35,Lahaina,HI,96761-2914,50,399733,9/13/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,2595000,2595000,3150 WAILEA ALANUI Dr,3201,Wailea/Makena,10/1/2023,10/1/2023,12,Kihei,HI,96753,31,399911,10/3/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,2595000,2595000,3150 WAILEA ALANUI Dr,3201,Wailea/Makena,10/1/2023,10/1/2023,12,Kihei,HI,96753,31,399911,10/3/2023,10/13/2023,10/13/2023
SOLD,Condominium,Condo,2595000,2595000,3150 WAILEA ALANUI Dr,3201,Wailea/Makena,10/1/2023,10/1/2023,12,Kihei,HI,96753,31,399911,10/3/2023,10/13/2023,10/13/2023
CANCELED,Rental-Long Term,House,4500,3950,234 HALENANI Dr,,Wailuku,9/24/2023,9/27/2023,0,Wailuku,HI,96793,10,399392,,,10/14/2023
CANCELED,Rental-Long Term,House,4500,3950,234 HALENANI Dr,,Wailuku,9/24/2023,9/27/2023,0,Wailuku,HI,96793,10,399392,,,10/14/2023
CANCELED,Residential,Single Family,2399000,2399000,16 WAIPUILANI Rd,,Kihei,10/4/2023,10/5/2023,10,Kihei,HI,96753,8,399935,,,10/14/2023
SOLD,Residential,Single Family,1395000,1450000,370 Hahana Rd,,Haiku,7/21/2023,10/14/2023,84,Haiku,HI,96708,29,399418,7/27/2023,10/13/2023,10/14/2023
SOLD,Residential,Single Family,1395000,1450000,370 Hahana Rd,,Haiku,7/21/2023,10/14/2023,84,Haiku,HI,96708,29,399418,7/27/2023,10/13/2023,10/14/2023
SOLD,Residential,Single Family,1395000,1450000,370 Hahana Rd,,Haiku,7/21/2023,10/14/2023,84,Haiku,HI,96708,29,399418,7/27/2023,10/13/2023,10/14/2023
CANCELED,Condominium,Condo,399000,399000,255 KEPUHI Pl,5A06,Molokai,4/20/2023,4/20/2023,179,Maunaloa,HI,96770,25,398669,,,10/16/2023
SOLD,Vacant Land,Vacant Land,550000,550000,4405 Hana Hwy Unit E St,,Haiku,4/20/2023,10/16/2023,179,Haiku,HI,96708,1,400009,4/20/2023,10/16/2023,10/16/2023
SOLD,Condominium,Condo,975000,950000,5315 Lower Honoapiilani Rd,A102,Napili/Kahana/Honokowai,5/30/2023,10/16/2023,139,Lahaina,HI,96761,31,399007,6/5/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,4600000,4000000,181 Hokai Pl,,Kihei,6/21/2023,10/16/2023,117,Kihei,HI,96753,50,399190,8/9/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,4600000,4000000,181 Hokai Pl,,Kihei,6/21/2023,10/16/2023,117,Kihei,HI,96753,50,399190,8/9/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,4600000,4000000,181 Hokai Pl,,Kihei,6/21/2023,10/16/2023,117,Kihei,HI,96753,50,399190,8/9/2023,10/16/2023,10/16/2023
SOLD,Commercial,Commercial-For Sale,795000,802000,300 Ohukai Rd,B208/222,Kihei,8/4/2023,10/16/2023,73,Kihei,HI,96753,2,400013,8/4/2023,10/16/2023,10/16/2023
SOLD,Commercial,Commercial-For Sale,795000,802000,300 Ohukai Rd,B208/222,Kihei,8/4/2023,10/16/2023,73,Kihei,HI,96753,2,400013,8/4/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,1249000,1265000,152 Huluhulu St,,Kahului,8/25/2023,10/16/2023,52,Kahului,HI,96732,47,399630,8/28/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,1249000,1265000,152 Huluhulu St,,Kahului,8/25/2023,10/16/2023,52,Kahului,HI,96732,47,399630,8/28/2023,10/16/2023,10/16/2023
SOLD,Residential,Single Family,1249000,1265000,152 Huluhulu St,,Kahului,8/25/2023,10/16/2023,52,Kahului,HI,96732,47,399630,8/28/2023,10/16/2023,10/16/2023
ACTIVE,Business,Business,250000,250000,270 Waiehu Beach Rd,,Wailuku,10/17/2023,10/17/2023,238,Wailuku,HI,96793,24,400027,,,10/17/2023
CANCELED,Residential,Single Family,8995000,8995000,283 Akaula Way,,Wailea/Makena,1/23/2023,1/23/2023,235,Kihei,HI,96753,47,397936,,,10/17/2023
CANCELED,Rental-Long Term,Condo,2850,2850,140 Uwapo Rd,15-101,Kihei,8/7/2023,8/7/2023,71,Kihei,HI,96753,26,399534,,,10/17/2023
SOLD,Residential,Single Family,1273000,1273050,37 Kupaloke St,Lot 103,Wailuku,5/9/2023,10/17/2023,161,Wailuku,HI,96793,2,398840,5/10/2023,10/17/2023,10/17/2023
SOLD,Condominium,Condo,550000,550000,20 HAUOLI St,302,Maalaea,7/3/2023,7/3/2023,106,Wailuku,HI,96793,25,399283,8/2/2023,10/17/2023,10/17/2023
SOLD,Condominium,Condo,550000,550000,20 HAUOLI St,302,Maalaea,7/3/2023,7/3/2023,106,Wailuku,HI,96793,25,399283,8/2/2023,10/17/2023,10/17/2023
SOLD,Condominium,Condo,550000,550000,20 HAUOLI St,302,Maalaea,7/3/2023,7/3/2023,106,Wailuku,HI,96793,25,399283,8/2/2023,10/17/2023,10/17/2023
ACTIVE,Vacant Land,Vacant Land,1180000,975000,9300 Kula Hwy,,Kula/Ulupalakua/Kanaio,6/19/2023,10/18/2023,358,Kula,HI,96790,20,399158,,,10/18/2023
ACTIVE,Vacant Land,Vacant Land,1180000,975000,9300 Kula Hwy,,Kula/Ulupalakua/Kanaio,6/19/2023,10/18/2023,358,Kula,HI,96790,20,399158,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
EXPIRED,Residential,Single Family,1150000,889000,25 Hoihoi Pl,Unit A,Kula/Ulupalakua/Kanaio,4/17/2023,10/10/2023,184,Kula,HI,96790,1,398639,,,10/18/2023
SOLD,Fraction-Partial-Interval,Time Interval,25000,22500,2481 Kaanapali Pkwy,216P,Kaanapali,2/7/2023,10/18/2023,253,Lahaina,HI,96761,30,398087,9/3/2023,10/18/2023,10/18/2023
SOLD,Residential,Single Family,3497000,3200000,569 Hapapa Rd,,Kula/Ulupalakua/Kanaio,2/21/2023,10/18/2023,239,Kula,HI,96790,50,398353,6/1/2023,10/18/2023,10/18/2023
SOLD,Residential,Single Family,895000,887500,23 Meheu Cir,,Kahului,9/20/2023,10/18/2023,27,Kahului,HI,96732,12,399830,9/20/2023,10/17/2023,10/18/2023
SOLD,Residential,Single Family,895000,887500,23 Meheu Cir,,Kahului,9/20/2023,10/18/2023,27,Kahului,HI,96732,12,399830,9/20/2023,10/17/2023,10/18/2023
SOLD,Residential,Single Family,895000,887500,23 Meheu Cir,,Kahului,9/20/2023,10/18/2023,27,Kahului,HI,96732,12,399830,9/20/2023,10/17/2023,10/18/2023
ACTIVE,Residential,SF w/Det Ohana or Cottage,3900000,3900000,317 Door of Faith Rd,,Haiku,10/19/2023,10/19/2023,236,Haiku,HI,96708,23,400042,,,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,Single Family,975000,949000,1706 Haiku Rd,A,Haiku,6/24/2023,8/6/2023,117,Haiku,HI,96708-5615,34,399217,9/20/2023,10/19/2023,10/19/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1350000,1800000,1970 Puuohala Rd,,Wailuku,8/18/2023,10/19/2023,62,Wailuku,HI,96793,43,399588,9/6/2023,10/19/2023,10/19/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1350000,1800000,1970 Puuohala Rd,,Wailuku,8/18/2023,10/19/2023,62,Wailuku,HI,96793,43,399588,9/6/2023,10/19/2023,10/19/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1350000,1800000,1970 Puuohala Rd,,Wailuku,8/18/2023,10/19/2023,62,Wailuku,HI,96793,43,399588,9/6/2023,10/19/2023,10/19/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1350000,1800000,1970 Puuohala Rd,,Wailuku,8/18/2023,10/19/2023,62,Wailuku,HI,96793,43,399588,9/6/2023,10/19/2023,10/19/2023
ACTIVE,Commercial,Commercial-Lease Unit,4372000,4372,284 Kehalani village Dr,103-108,Wailuku,7/7/2023,10/20/2023,340,Wailuku,HI,96793,3,399324,,,10/20/2023
ACTIVE,Commercial,Commercial-Lease Unit,4372000,4372,284 Kehalani village Dr,103-108,Wailuku,7/7/2023,10/20/2023,340,Wailuku,HI,96793,3,399324,,,10/20/2023
ACTIVE,Residential,Single Family w/Att Ohana,13500000,13500000,4851 LOWER HONOAPIILANI Rd,,Napili/Kahana/Honokowai,10/20/2023,10/20/2023,235,Lahaina,HI,96761,38,400048,,,10/20/2023
ACTIVE,Residential,Single Family,5500000,5500000,10 HUI Road E,,Napili/Kahana/Honokowai,10/20/2023,10/20/2023,235,Lahaina,HI,96761,20,400047,,,10/20/2023
CANCELED,Residential,SF w/Det Ohana or Cottage,7900000,7900000,248 Piliwale Rd,,Kula/Ulupalakua/Kanaio,3/8/2023,3/8/2023,226,Kula,HI,96790,20,398313,,,10/20/2023
CANCELED,Residential,Single Family w/Att Ohana,1550000,1525000,51 Moolu St,,Wailuku,9/8/2023,9/27/2023,42,Wailuku,HI,96793,50,399720,,,10/20/2023
CANCELED,Residential,Single Family w/Att Ohana,1550000,1525000,51 Moolu St,,Wailuku,9/8/2023,9/27/2023,42,Wailuku,HI,96793,50,399720,,,10/20/2023
SOLD,Residential,Single Family,1099000,918500,136 Aliilani St,,Kihei,6/30/2023,10/20/2023,112,Kihei,HI,96753,32,399270,7/7/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,1099000,918500,136 Aliilani St,,Kihei,6/30/2023,10/20/2023,112,Kihei,HI,96753,32,399270,7/7/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,1099000,918500,136 Aliilani St,,Kihei,6/30/2023,10/20/2023,112,Kihei,HI,96753,32,399270,7/7/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,1200000,1200000,48 Kupaloke St,Lot 72,Wailuku,7/14/2023,7/14/2023,98,Wailuku,HI,96793,16,399373,8/19/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,1200000,1200000,48 Kupaloke St,Lot 72,Wailuku,7/14/2023,7/14/2023,98,Wailuku,HI,96793,16,399373,8/19/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,1200000,1200000,48 Kupaloke St,Lot 72,Wailuku,7/14/2023,7/14/2023,98,Wailuku,HI,96793,16,399373,8/19/2023,10/20/2023,10/20/2023
SOLD,Condominium,Condo,550000,530000,480 Kenolio Rd,31-205,Kihei,9/1/2023,10/20/2023,49,Kihei,HI,96753,46,399666,9/5/2023,10/20/2023,10/20/2023
SOLD,Condominium,Condo,550000,530000,480 Kenolio Rd,31-205,Kihei,9/1/2023,10/20/2023,49,Kihei,HI,96753,46,399666,9/5/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,599000,570000,585 Linekona Pl,,Wailuku,9/21/2023,10/20/2023,29,Wailuku,HI,96793,14,399840,9/26/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,599000,570000,585 Linekona Pl,,Wailuku,9/21/2023,10/20/2023,29,Wailuku,HI,96793,14,399840,9/26/2023,10/20/2023,10/20/2023
SOLD,Residential,Single Family,599000,570000,585 Linekona Pl,,Wailuku,9/21/2023,10/20/2023,29,Wailuku,HI,96793,14,399840,9/26/2023,10/20/2023,10/20/2023
ACTIVE,Commercial,Commercial-For Sale,495000,495000,1847 S Kihei Rd,CB106,Kihei,10/21/2023,10/21/2023,234,Kihei,HI,96753,15,400061,,,10/21/2023
CANCELED,Condominium,Condo,999999,999999,2777 S Kihei Rd,L107,Kihei,10/21/2023,10/21/2023,0,Kihei,HI,96753,47,400058,,,10/21/2023
ACTIVE,Vacant Land,Vacant Land,150000,150000,Lot 6A Kamilo Rd,Lot 6A Wailua Homesteads,Keanae,10/20/2023,10/23/2023,235,Hana,HI,96713,4,400073,,,10/23/2023
ACTIVE,Residential,SF w/Det Ohana or Cottage,4395000,4395000,78 Hui Rd,D,Napili/Kahana/Honokowai,10/23/2023,10/23/2023,232,Lahaina,HI,96761,30,400070,,,10/23/2023
SOLD,Residential,Single Family,1279000,1279000,43 Kupaloke St,Lot 102,Wailuku,5/10/2023,5/11/2023,166,Wailuku,HI,96793,1,398847,5/11/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,574000,574000,14 Waiaka Ln,47-105,Wailuku,8/30/2023,8/30/2023,54,Wailuku,HI,96793,23,399651,9/13/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,198000,198000,111 KAHULUI BEACH Rd,D112,Kahului,9/7/2023,9/7/2023,43,Kahului,HI,96732,6,399711,9/15/2023,10/20/2023,10/23/2023
SOLD,Condominium,Condo,198000,198000,111 KAHULUI BEACH Rd,D112,Kahului,9/7/2023,9/7/2023,43,Kahului,HI,96732,6,399711,9/15/2023,10/20/2023,10/23/2023
SOLD,Condominium,Condo,198000,198000,111 KAHULUI BEACH Rd,D112,Kahului,9/7/2023,9/7/2023,43,Kahului,HI,96732,6,399711,9/15/2023,10/20/2023,10/23/2023
SOLD,Residential,Single Family,1399000,1410000,243 Palanehe Pl,,Kihei,9/28/2023,10/23/2023,25,Kihei,HI,96753,50,399891,10/2/2023,10/23/2023,10/23/2023
SOLD,Residential,Single Family,1399000,1410000,243 Palanehe Pl,,Kihei,9/28/2023,10/23/2023,25,Kihei,HI,96753,50,399891,10/2/2023,10/23/2023,10/23/2023
SOLD,Residential,Single Family,1399000,1410000,243 Palanehe Pl,,Kihei,9/28/2023,10/23/2023,25,Kihei,HI,96753,50,399891,10/2/2023,10/23/2023,10/23/2023
SOLD,Condominium,Condo,1420000,1420000,2481 KAANAPALI Pkwy,515,Kaanapali,9/29/2023,9/29/2023,25,Lahaina,HI,96761,18,399897,10/1/2023,10/24/2023,10/24/2023
SOLD,Condominium,Condo,1420000,1420000,2481 KAANAPALI Pkwy,515,Kaanapali,9/29/2023,9/29/2023,25,Lahaina,HI,96761,18,399897,10/1/2023,10/24/2023,10/24/2023
SOLD,Condominium,Condo,1420000,1420000,2481 KAANAPALI Pkwy,515,Kaanapali,9/29/2023,9/29/2023,25,Lahaina,HI,96761,18,399897,10/1/2023,10/24/2023,10/24/2023
ACTIVE,Fraction-Partial-Interval,Time Interval,19500,19500,3543 Lower Honoapiilani Rd,G203,Napili/Kahana/Honokowai,10/25/2023,10/25/2023,230,Lahaina,HI,96761,15,400087,,,10/25/2023
CANCELED,Condominium,Condo,730000,730000,1993 S Kihei Rd,209,Kihei,10/13/2023,10/13/2023,12,Kihei,HI,96753,30,400002,,,10/25/2023
SOLD,Residential,Single Family,439000,439000,2102 Milo Pl,,Wailuku,6/1/2023,6/2/2023,146,Wailuku,HI,96793,1,399035,10/10/2023,10/25/2023,10/25/2023
SOLD,Residential,Single Family,439000,439000,2102 Milo Pl,,Wailuku,6/1/2023,6/2/2023,146,Wailuku,HI,96793,1,399035,10/10/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,559000,550000,2747 S Kihei Rd,A004,Kihei,8/22/2023,10/25/2023,64,Kihei,HI,96753,37,399622,9/27/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,559000,550000,2747 S Kihei Rd,A004,Kihei,8/22/2023,10/25/2023,64,Kihei,HI,96753,37,399622,9/27/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,559000,550000,2747 S Kihei Rd,A004,Kihei,8/22/2023,10/25/2023,64,Kihei,HI,96753,37,399622,9/27/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,559000,550000,2747 S Kihei Rd,A004,Kihei,8/22/2023,10/25/2023,64,Kihei,HI,96753,37,399622,9/27/2023,10/25/2023,10/25/2023
SOLD,Residential,Single Family,1975000,1950000,12 Coral Pl,,Napili/Kahana/Honokowai,9/11/2023,10/25/2023,44,Lahaina,HI,96761,50,399740,9/15/2023,10/25/2023,10/25/2023
SOLD,Residential,Single Family,1975000,1950000,12 Coral Pl,,Napili/Kahana/Honokowai,9/11/2023,10/25/2023,44,Lahaina,HI,96761,50,399740,9/15/2023,10/25/2023,10/25/2023
SOLD,Residential,Single Family,1975000,1950000,12 Coral Pl,,Napili/Kahana/Honokowai,9/11/2023,10/25/2023,44,Lahaina,HI,96761,50,399740,9/15/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,415000,410000,50 Kepuhi Pl,118,Molokai,9/15/2023,10/25/2023,40,Maunaloa,HI,96770,30,399794,9/22/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,415000,410000,50 Kepuhi Pl,118,Molokai,9/15/2023,10/25/2023,40,Maunaloa,HI,96770,30,399794,9/22/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,415000,410000,50 Kepuhi Pl,118,Molokai,9/15/2023,10/25/2023,40,Maunaloa,HI,96770,30,399794,9/22/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,775000,775000,250 Hauoli St,417,Maalaea,9/25/2023,9/25/2023,30,Wailuku,HI,96793,30,399859,9/26/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,775000,775000,250 Hauoli St,417,Maalaea,9/25/2023,9/25/2023,30,Wailuku,HI,96793,30,399859,9/26/2023,10/25/2023,10/25/2023
SOLD,Condominium,Condo,775000,775000,250 Hauoli St,417,Maalaea,9/25/2023,9/25/2023,30,Wailuku,HI,96793,30,399859,9/26/2023,10/25/2023,10/25/2023
SOLD,Vacant Land,Vacant Land,840000,840000,Paekii Pl,37,Lahaina,10/25/2023,10/25/2023,0,Lahaina,HI,96761,2,400088,10/25/2023,10/25/2023,10/25/2023
CANCELED,Commercial,Commercial-Lease Land,2592,2592,395 Dairy Center Rd,unit e,Kahului,7/10/2023,7/10/2023,108,Kahului,HI,96732,1,399341,,,10/26/2023
CANCELED,Condominium,Condo,655000,655000,480 Kenolio Rd,2-104,Kihei,8/7/2023,8/7/2023,80,Kihei,HI,96753,34,399522,,,10/26/2023
CANCELED,Residential,SF w/Det Ohana or Cottage,1499000,1499000,17 Ani St,,Kahului,8/14/2023,8/14/2023,73,Kahului,HI,96732,48,399569,,,10/26/2023
SOLD,Residential,SF w/Det Ohana or Cottage,7250000,6850000,14830 Haleakala Hwy,,Kula/Ulupalakua/Kanaio,5/17/2023,10/26/2023,162,Kula,HI,96790,50,398904,6/2/2023,10/26/2023,10/26/2023
SOLD,Residential,SF w/Det Ohana or Cottage,7250000,6850000,14830 Haleakala Hwy,,Kula/Ulupalakua/Kanaio,5/17/2023,10/26/2023,162,Kula,HI,96790,50,398904,6/2/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,750000,755000,373 Uluanui Rd,373 Uluanui Road,Molokai,8/4/2023,10/26/2023,83,Kaunakakai,HI,96748,1,399517,8/31/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,750000,755000,373 Uluanui Rd,373 Uluanui Road,Molokai,8/4/2023,10/26/2023,83,Kaunakakai,HI,96748,1,399517,8/31/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,750000,755000,373 Uluanui Rd,373 Uluanui Road,Molokai,8/4/2023,10/26/2023,83,Kaunakakai,HI,96748,1,399517,8/31/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,750000,755000,373 Uluanui Rd,373 Uluanui Road,Molokai,8/4/2023,10/26/2023,83,Kaunakakai,HI,96748,1,399517,8/31/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,750000,755000,373 Uluanui Rd,373 Uluanui Road,Molokai,8/4/2023,10/26/2023,83,Kaunakakai,HI,96748,1,399517,8/31/2023,10/26/2023,10/26/2023
SOLD,Condominium,Condo,750000,745000,777 S Kihei Rd,110B,Kihei,8/14/2023,10/26/2023,73,Kihei,HI,96753,31,399562,9/27/2023,10/26/2023,10/26/2023
SOLD,Condominium,Condo,750000,745000,777 S Kihei Rd,110B,Kihei,8/14/2023,10/26/2023,73,Kihei,HI,96753,31,399562,9/27/2023,10/26/2023,10/26/2023
SOLD,Condominium,Condo,750000,745000,777 S Kihei Rd,110B,Kihei,8/14/2023,10/26/2023,73,Kihei,HI,96753,31,399562,9/27/2023,10/26/2023,10/26/2023
SOLD,Condominium,Condo,750000,745000,777 S Kihei Rd,110B,Kihei,8/14/2023,10/26/2023,73,Kihei,HI,96753,31,399562,9/27/2023,10/26/2023,10/26/2023
SOLD,Condominium,Condo,750000,745000,777 S Kihei Rd,110B,Kihei,8/14/2023,10/26/2023,73,Kihei,HI,96753,31,399562,9/27/2023,10/26/2023,10/26/2023
SOLD,Residential,Single Family,1150000,1145000,872 Mahealani St,,Kihei,8/31/2023,10/26/2023,56,Kihei,HI,96753,45,399659,9/7/2023,10/26/2023,10/26/2023
